family	A10_count	A11_count	A16_count	A17_count	A18_count	A19_count	A22_count	A23_count	A2_count	A5_count	A7_count	A9_count	B12_count	B28_count	B29_count	B30_count	B32_count	B34_count	B35a_count	B35b_count	B37_count	B39_count	B42_count	B44_count	B47_count	B49_count	B51_count	B6_count	B8_count	C53_count	C54_count	C57_count	C60_count	C62_count	SRR059875_count	SRR059905_count	SRR060041_count	SRR060389_count	SRR061249_count	SRR061251_count	SRR061257_count	SRR062389_count	SRR1031063_count	SRR1031677_count	SRR1564324_count	SRR1565744_count	SRR1803853_count	SRR1803859_count	SRR1804260_count	SRR1804274_count	SRR1804292_count	SRR1804378_count	SRR1804718_count	SRR1804818_count	SRR1952524_count	SRR1952532_count	SRR1952557_count	SRR1952578_count	SRR2175813_count	SRR346700_count	SRR513376_count	SRR513802_count	SRR513813_count	SRR514204_count	SRR514244_count	SRR514849_count	SRR533811_count	SRR628262_count	marker_length	tb_avg	hmp_avg
gb|EGP45233_1|ARO_3004145|AxyZ__Achromobacter_insuavis_AXX-A_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0
gb|ENU37733|ARO_3004091|ANT(3__)-IIc__Acinetobacter_parvus_DSM_16617___CIP_108168_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0
gb|ENU91137|ARO_3004090|ANT(3__)-IIb__Acinetobacter_sp__NIPH_758_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0
gb|ENV34035|ARO_3004087|APH(3_)-IX__Acinetobacter_gerneri_DSM_14967___CIP_107464_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0
gb|EOD99669_1|ARO_3002875|dfrE__Enterococcus_faecalis_EnGen0074_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.336923968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0.156968352	0
gb|EOR02560_1|ARO_3004479|OXA-664__Acinetobacter_tandoii_DSM_14970___CIP_107469_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0
gb|EPF70268_1|ARO_3004478|OXA-665__Acinetobacter_rudis_CIP_110305_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0
gb|EPF73263|ARO_3004086|APH(3_)-VIII__Acinetobacter_rudis_CIP_110305_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0
gb|EPH31616_1|ARO_3001741|OXA-286__Acinetobacter_gyllenbergii_MTCC_11365_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0
gb|EPH38243_1|ARO_3001730|OXA-274__Acinetobacter_guillouiae_MSP4-18_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0
gb|KIX81495_1|ARO_3002813|lmrB__Bacillus_subtilis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0
gb|KKE03230_1|ARO_3004113|FosA7__Salmonella_enterica_subsp__enterica_serovar_Heidelberg_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0
gb|KTE89608_1|ARO_3003723|vanI__Desulfitobacterium_hafniense_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
gb|NP_207972_1|ARO_3003964|hp1181__Helicobacter_pylori_26695_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0
gb|NP_212606_2|ARO_3003777|Borrelia_burgdorferi_murA_with_mutation_conferring_resistance_to_fosfomycin__Borrelia_burgdorferi_B31_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0
gb|NP_214855_1|ARO_3004135|Mycobacterium_tuberculosis_iniB_with_mutation_conferring_resistance_to_ethambutol__Mycobacterium_tuberculosis_H37Rv_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0
gb|NP_216424_1|ARO_3003392|Mycobacterium_tuberculosis_katG_mutations_conferring_resistance_to_isoniazid__Mycobacterium_tuberculosis_H37Rv_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0
gb|NP_216963_1|ARO_3004157|Mycobacterium_tuberculosis_folC_with_mutation_conferring_resistance_to_para-aminosalicylic_acid__Mycobacterium_tuberculosis_H37Rv_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
gb|NP_217187_1|ARO_3004184|Mycobacterium_tuberculosis_ribD_with_mutation_conferring_resistance_to_para-aminosalicylic_acid__Mycobacterium_tuberculosis_H37Rv_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0
gb|NP_217280_1|ARO_3004153|Mycobacterium_tuberculosis_thyA_with_mutation_conferring_resistance_to_para-aminosalicylic_acid__Mycobacterium_tuberculosis_H37Rv_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
gb|NP_217362_1|ARO_3003955|efpA__Mycobacterium_tuberculosis_H37Rv_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0
gb|NP_248846_1|ARO_3003679|TriA__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	3.191275207	0	0	0	15.64681508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.5829747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	4.218266617	0
gb|NP_248847_1|ARO_3003680|TriB__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	3.489874057	0	0	0	25.81724489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.1577131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	5.19014212	0
gb|NP_248848_1|ARO_3003681|TriC__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	3.900447475	0	0	0	42.07254722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193.7835046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	7.051661745	0
gb|NP_249115_1|ARO_3000506|mexR__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.59821616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.4953032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	4.826279981	0
gb|NP_249116_1|ARO_3000377|MexA__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.42299318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.0495632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	7.808016364	0
gb|NP_249118_1|ARO_3000379|OprM__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	6.979748113	0	0	0	22.04279388	0	0	0	0	0	0	2.531774722	0	0	0	0	0	0.94849167	0	0	92.04149851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	3.66306785	0
gb|NP_249397_1|ARO_3002679|Pseudomonas_aeruginosa_catB7__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.276607589	0	0	263.9566222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7.859800876	0
gb|NP_249649_1|ARO_3003686|Pseudomonas_aeruginosa_oprD_with_mutation_conferring_resistance_to_imipenem__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
gb|NP_249820_1|ARO_3000149|fosA__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.968285459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.99268122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3.087087255	0
gb|NP_249870_1|ARO_3003895|Pseudomonas_mutant_PhoP_conferring_resistance_to_colistin__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.43767658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427.4416919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	14.90821672	0
gb|NP_249871_1|ARO_3003896|Pseudomonas_mutant_PhoQ_conferring_resistance_to_colistin__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	2.490774882	0	0	0	15.8114029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.516233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	4.99465914	0
gb|NP_250052_1|ARO_3004077|PmpM__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.90485638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.4649338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	3.893229124	0
gb|NP_250710_1|ARO_3003709|mexZ__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	1.117962652	0	0	0	21.92547336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.96022373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	2.647166463	0
gb|NP_250963_1|ARO_3004107|Pseudomonas_aeruginosa_soxR__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	3.079300638	0	0	0	40.97975379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.8791479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	5.292300068	0
gb|NP_251182_1|ARO_3000814|MexT__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	2.420967398	0	0	0	10.68299788	0	0	0	0	0	0	0	0	0	0	0	0	1.491421385	0	0	45.57253454	0	3.692438348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	1.878245869	0
gb|NP_251183_1|ARO_3000803|MexE__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	5.318792011	0	0	0	9.127308798	0	0	0	0	0	0	0	0	0	0	0.817803113	0	0	0	0	60.02737667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2.214449429	0
gb|NP_251184_1|ARO_3000804|MexF__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	5.850671212	0	0	0	28.68582765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.2490286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	7.052515515	0
gb|NP_251185_1|ARO_3000805|OprN__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.47922553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.30794482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	3.581975598	0
gb|NP_251215_1|ARO_3004072|OpmB__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.605748296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.5932314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	4.094087637	0
gb|NP_251216_1|ARO_3004075|MuxC__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2546176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.6731053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	4.73316832	0
gb|NP_251217_1|ARO_3004074|MuxB__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.40697731	0	0	0	0	0	0	0	0	0	0	0	0	0.72085367	4.212828997	0	153.3110123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	5.548578595	0
gb|NP_251218_1|ARO_3004073|MuxA__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	6.122795455	0	0	0	19.01269972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.47749655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	3.223911521	0
gb|NP_251858_1|ARO_3003684|Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	10.86308836	0	0	0	65.75932421	0	5.054874811	0	0	0	0	0	1.819416746	0	0	0	0	0	0	0	139.0576075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	6.545715047	0
gb|NP_252244|ARO_3002985|arnA__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.3337502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210.0518198	188.1128527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	12.63230655	0
gb|NP_252264_1|ARO_3000819|nalD__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	7.771240385	0	0	0	65.46680613	0	0.558387334	0	0	0	0	0	0	0	0	0.313808171	0	0	0	0	274.8415153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	10.26328698	0
gb|NP_252367_1|ARO_3003692|mexJ__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	3.441571301	0	0	0	20.24881952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.3507256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	5.060032837	0
gb|NP_252368_1|ARO_3003710|mexL__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0.776637772	0	0	0	19.03926614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.07181576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	2.967285873	0
gb|NP_252408_1|ARO_3004056|ArmR__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.29392614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.94564781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	2.507046293	0
gb|NP_252410_1|ARO_3000818|nalC__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	9.237901914	0	0	0	36.23472967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.8083903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	4.772971231	0
gb|NP_252894_1|ARO_3000806|mexG__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.10419135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.8713913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	5.028693608	0
gb|NP_252895_1|ARO_3000807|mexH__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.70814847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.3036935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	7.912112998	0
gb|NP_252896_1|ARO_3000808|mexI__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.68353248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.24089695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	2.909542042	0
gb|NP_252897_1|ARO_3000809|opmD__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.68582765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.26283627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	3.174960703	0
gb|NP_253005_1|ARO_3004069|MvaT__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	6.08161876	0	0	0	17.81540875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.8407214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	4.815816144	0
gb|NP_253290_1|ARO_3004059|Type_A_NfxB__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	2.543770092	0	0	0	33.46679893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.1822161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	5.476258385	0
gb|NP_253464_1|ARO_3003582|basR__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.03109167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.3417762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	3.687437291	0
gb|NP_253654_1|ARO_3003685|Pseudomonas_aeruginosa_parE_conferring_resistance_to_fluoroquinolones__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	2.543770092	0	0	0	27.43861775	0	0	0	0	0	0	0	0	0	0	0	0	1.567073195	0	0	91.41526196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3.6166095	0
gb|NP_253661_1|ARO_3003682|OpmH__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.589732424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.07531598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	1.960736718	0
gb|NP_253677_1|ARO_3004038|Pseudomonas_aeruginosa_emrE__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	2.925335606	0	0	0	17.21149659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.4166775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	4.369220874	0
gb|NP_273367_1|ARO_3003961|farA__Neisseria_meningitidis_MC58_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0
gb|NP_273368_1|ARO_3003962|farB__Neisseria_meningitidis_MC58_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0
gb|NP_273462_1|ARO_3003937|Neisseria_meningititis_PBP2_conferring_resistance_to_beta-lactam__Neisseria_meningitidis_MC58_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0
gb|NP_274718_1|ARO_3000811|mtrD__Neisseria_meningitidis_MC58_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
gb|NP_274719_1|ARO_3000810|mtrC__Neisseria_meningitidis_MC58_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
gb|NP_302635_1|ARO_3002527|AAC(2_)-Ie__Mycobacterium_leprae_TN_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0
